"id","jurisdiction","source_record_label","primary_url","source_topics","source_status","base_status","source_summary","mapped_topics","inferred_year","verification_status","source_page","source_row_number"
"nhgri-a8804e2db5f8ad756729","Mississippi","2014 State Bills Mississippi 2014 HB 172","http://billstatus.ls.state.ms.us/2014/pdf/history/HB/HB0172.xml","Employment Nondiscrimination","Died","died","Makes it unlawful for any employer or insurer to use the results of DNA testing against a patient or against the patient's consanguineous family members for any discriminatory purpose. Any employer who violates this section shall, upon conviction, be fined up to $5,000.00 or imprisoned for not more than one year, or both. Died in Committee on February 4, 2014.","employment|genetic-discrimination","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","242"
"nhgri-50de0b391e3b033938ca","Missouri","2014 State Bills Missouri 2014 HB 1873","https://house.mo.gov/Bill.aspx?bill=HB1873&year=2014&code=R","Privacy","Died","died","This bill requires a state agency or education institution to obtain written consent from parents or eligible students before collecting any certain data points, including a biometric record (defined to include DNA). Died.","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","243"
"nhgri-c32f1962496d2f888576","Missouri","2014 State Bills Missouri 2014 SB 819","http://www.senate.mo.gov/14info/BTS_Web/Bill.aspx?SessionType=R&BillID=29426048","Privacy","Died","died","This bill requires a state agency or education institution to obtain written consent from parents or eligible students before collecting any certain data points, including a biometric record (defined to include DNA). Died.","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","244"
"nhgri-e5ba2e07446b1e8d172a","New Hampshire","2014 State Bills New Hampshire 2014 HB 1262","http://www.gencourt.state.nh.us/bill_Status/bill_docket.aspx?lsr=2312&sy=2014&sortoption=billnumber&txtsessionyear=2014&txtbillnumber=hb1262","Privacy","Died","died","This bill restricts the collection, storage, and sharing of student assessment data by the United States Department of Education and the New Hampshire department of education. Student assessment data includes biometric information, which is defined to include DNA. As of October 30, 2014, Interim Study Report: Not Recommended for Legislation in 2014 (Vote 15-0).","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","245"
"nhgri-8b13a60c3e0992adce81","New Hampshire","2014 State Bills New Hampshire 2014 HB 1484","http://www.gencourt.state.nh.us/bill_Status/bill_docket.aspx?lsr=2471&sy=2014&sortoption=billnumber&txtsessionyear=2014&txtbillnumber=hb1484","Privacy","Enacted","enacted","No whole-genome DNA sequencing shall be performed pursuant to this chapter unless the general court authorizes such sequencing by statute. Signed by the Governor on 5/27/2014; Chapter 0063; Effective 1/01/2015.","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","246"
"nhgri-c5d1bcbdfc47ba9fa748","New Hampshire","2014 State Bills New Hampshire 2014 HB 1586","http://www.gencourt.state.nh.us/bill_Status/bill_docket.aspx?lsr=2230&sy=2014&sortoption=billnumber&txtsessionyear=2014&txtbillnumber=hb1586","Privacy","Died","died","This bill establishes procedures for protecting the privacy of student and teacher personally-identifiable data, including DNA. As of October 30, 2014, Interim Study Report: Recommended for Legislation in 2014 (Vote 15-0).","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","247"
"nhgri-8e618305dc6c40134b34","New Jersey","2014 State Bills New Jersey 2014 A 191","http://www.njleg.state.nj.us/bills/BillsByKeyword.asp","Privacy","Died","died","Prohibits governmental collection of biometric identifiers without consent, including DNA. Died.","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","248"
"nhgri-e5e0ae04370e559f7194","New York","2014 State Bills New York 2014 A8472","http://assembly.state.ny.us/leg/?default_fld=&bn=A08472&term=2013&Summary=Y&Actions=Y&Text=Y","Health Insurance Coverage","Died","died","Requires health insurance policies to cover comprehensive genetic screening for breast, ovarian, prostate, colon and lung cancers, if recommended by a board-certified geneticist or board-certified genetic counselor. Died.","health-insurance","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","249"
"nhgri-e56eac359b9546a4026b","Oklahoma","2014 State Bills Oklahoma 2014 SB 2070","http://www.oklegislature.gov/BillInfo.aspx?Bill=SB2070&Session=1400","Privacy","Died","died","This bill prohibits collection or retention of biometric data in connection with motor vehicle registration or operation, the issuance or renewal of driver licenses or the issuance or renewal of any identification cards by any department or agency of this state charged with those activities. Died.","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","250"
"nhgri-ead43a14e97fb71c2ac5","West Virginia","2014 State Bills West Virginia 2014 HB 3121","http://www.legis.state.wv.us/Bill_Status/bills_history.cfm?INPUT=3121&year=2014&sessiontype=RS","Privacy","Died","died","Provides that all parental rights are reserved to a parent of a minor child without obstruction or interference from this state, a political subdivision of this state, other governmental entity or other institution including, but not limited to, the right to consent before DNA is created, stored or shared. Died.","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","251"
"nhgri-850ebafed5824ce43d97","West Virginia","2014 State Bills West Virginia 2014 SB 420","http://www.legis.state.wv.us/Bill_Status/bills_history.cfm?INPUT=420&year=2014&sessiontype=RS","Privacy","Died","died","Creates a Longitudinal Data System, which links child care, student and workforce unit record data, and governing board of the system. The governing board must prohibit the collection of confidential information, which includes genetic information. Died.","genetic-privacy","2014","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","252"
"nhgri-3a1efe7dc04ce16f1540","Alabama","2015 State Bills Alabama 2015 HB 564","http://alisondb.legislature.state.al.us/ALISON/SearchableInstruments/2015RS/PrintFiles/HB564-int.pdf","Privacy","Died","died","Prohibits state agencies, district boards of education, or pre K-12 educational institutions from administering any student survey, assessment, analysis, evaluation, or similar instrument that solicits information about the student or the student's family concerning biometric records, which is defined to include DNA sequences. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","253"
"nhgri-6a3d6a0bb9f95ec389fa","Arkansas","2015 State Bills Arkansas 2015 HB 1827","http://www.arkleg.state.ar.us/assembly/2015/2015R/Pages/BillInformation.aspx?measureno=HB1827","Privacy","Died","died","Enacts the Parents' Bill of Rights. A parent must consent in writing before a biometric scan of a minor child or a record of a minor child's blood or DNA is created, shared, or stored. April 2, 2015 Recommended for study in the Interim by Joint Interim Committee on JUDICIARY COMMITTEE- HOUSE","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","254"
"nhgri-af329a1dc08b85fecbbf","California","2015 State Bills California 2015 AB 170","http://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=201520160AB170","Use of Residual Newborn Screening Specimens","Died","died","States that a newborn sample may not be used for medical research if a parent or guardian of the newborn child objects to the testing program. The bill would require the department to provide information about the testing program, and to obtain a form signed by the parent or guardian acknowledging receiving information regarding the storage, retention, and use of the newborn child�s blood sample for medical research. Died.","newborn-screening","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","255"
"nhgri-247ed12e6c885e8bd029","Colorado","2015 State Bills Colorado 2015 HB 1199","http://www.leg.state.co.us/clics/clics2015a/csl.nsf/fsbillcont2/AB90577EF8BC22FC87257D9000780544?Open=","Privacy","Died","died","This bill requires a state agency or educational institution to obtain consent from parents or eligible students prior to collecting certain data, including biometric records. Biometric records are defined to include DNA. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","256"
"nhgri-e858d4aa5668174edfbc","Colorado","2015 State Bills Colorado 2015 SB 77","http://www.leg.state.co.us/clics/clics2015a/csl.nsf/fsbillcont2/86585BA73A227AD687257D90007950E6?Open=","Privacy|Research","Died","died","Establishes a parental bill of rights. Requirements include parental consent in writing before any record of a minor child's blood or DNA is made, shared, or stored, unless such blood or DNA is otherwise required by law or court order. Died.","genetic-privacy|research","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","257"
"nhgri-31d9c48444a4d5bc9de2","Connecticut","2015 State Bills Connecticut 2015 HB 5832","http://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=5832&which_year=2015&SUBMIT1_x=11&SUBMIT1_y=12&SUBMIT1=Normal","Health Insurance Coverage","Died","died","Adds tomosynthesis to health_insurance_coverage requirements if a woman is believed to be at increased risk for breast cancer due to family history or prior personal history of breast cancer, positive genetic testing or other indications as determined by a woman's physician or advanced practice registered nurse. Died.","health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","258"
"nhgri-58397883c05c90395cc0","Delaware","2015 State Bills Delaware 2015 SB 151","https://legis.delaware.gov/BillDetail?LegislationId=24698","Privacy","Enacted","enacted","This bill addresses informed consent for disclosing genetic information by adding those individuals authorized to access EMR and DHIN. Signed by the Governor on 7/27/2015.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","259"
"nhgri-040c87aed6ce4ea11ed0","Delaware","2015 State Bills Delaware 2015 SB 58","https://legis.delaware.gov/BillDetail?LegislationId=24051","Research|Use of Residual Newborn Screening Specimens","Enacted","enacted","Prohibits utilizing newborn screening stored blood specimens or stored data without parental consent, except for population based studies in which all identifying information is removed. Blood spots may be used within the Division of Public Health for quality assurance or performance improvement activities, including pilot studies when a new disorder is being considered for addition to the panel, or may be used by Division of Public Health for any other purpose authorized by law. Jul 15, 2015 - Signed by Governor.","newborn-screening|research","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","260"
"nhgri-810d37fec4819590227a","Delaware","2015 State Bills Delaware 2015 SB 68","https://legis.delaware.gov/BillDetail?LegislationId=24371","Privacy","Died","died","Restricts the use of a child's personally identifiable information, including DNA and other genetic material, by the operator of an internet service. Substitute bill passed by House and Senate, but substitute bill does not include language regarding DNA and genetic information. Substituted bill was signed by the Governor.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","261"
"nhgri-137dd3ce9a70f5ec069b","Delaware","2015 State Bills Delaware 2015 SB 79","https://legis.delaware.gov/BillDetail?LegislationId=24172","Privacy","Died","died","Requires the Department of Education to promulgate rules and regulations relating to the privacy and protection of student data, including DNA or other genetic material. Senate Substitute Version passed in House and Senate -- DNA or other genetic information is replaced by biometric information. The term biometric information is not defined. Substituted bill was signed by the Governor.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","262"
"nhgri-7bf9b82bbe272d6b55af","Florida","2015 State Bills Florida 2015 HB 1277","http://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=54482","Other Topics","Died","died","The bill establishes the Florida Priority Care Project. The project aims to place a higher public priority on targeting the needs of adults who have a serious mental illness and who have a history that indicates a high probability that they could pose a threat to public safety. Requirements for the project include the use of genetic testing to help establish the correct medication regimes to be used to manage and treat a client's symptoms. Died.","","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","263"
"nhgri-d9c231dcdbb1ed10466e","Georgia","2015 State Bills Georgia 2015 SB 157","http://www.legis.ga.gov/Legislation/en-US/display/20152016/SB/157","Privacy","Died","died","Except as required by the federal Individuals with Disabilities Education Act, specified information, including DNA, may not be collected, entered into any student data base, or maintained as education records by a state agency, local board of education, or school. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","264"
"nhgri-6d611952c52a5ebcd84c","Illinois","2015 State Bills Illinois 2015 HB 1536","http://www.ilga.gov/legislation/99/HB/09900HB1536ham001.htm","Privacy","Died","died","Amends the School Code to add provisions concerning student and educator data privacy. Protections cover biometric records, defined to include DNA. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","265"
"nhgri-89103a60046ee1b58fec","Illinois","2015 State Bills Illinois 2015 HB 810","http://www.ilga.gov/legislation/fulltext.asp?DocName=&SessionId=88&GA=99&DocTypeId=HB&DocNum=810&GAID=13&LegID=85284&SpecSess=0&Session=0","Privacy","Died","died","Amends the School Code to add provisions concerning student and educator data privacy. Protections cover biometric records, defined to include DNA. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","266"
"nhgri-30c0be3705512d776fc2","Illinois","2015 State Bills Illinois 2015 HB 887","http://www.ilga.gov/legislation/fulltext.asp?DocName=09900HB0887ham001&GA=99&SessionId=88&DocTypeId=HB&LegID=85361&DocNum=887&GAID=13&Session=0","Privacy","Died","died","Requires health insurance providers to protect health information related to sensitive services. A 2016 House Amendment would define sensitive services to include genetic testing. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","267"
"nhgri-1f0ea05ff454c0437eed","Illinois","2015 State Bills Illinois 2015 SB 54","http://www.ilga.gov/legislation/99/SB/09900SB0054.htm","Health Insurance Coverage","Enacted","enacted","Adds tomosynthesis to health_insurance_coverage requirements for women at increased risk of breast cancer because of positive genetic testing. 8/19/2015 Signed By the Governor.","health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","268"
"nhgri-d297f3ec6ac3bbf5fd1b","Indiana","2015 State Bills Indiana 2015 SB 323","https://iga.in.gov/legislative/2015/bills/senate/323/","Research|Use of Residual Newborn Screening Specimens","Died","died","Amends the state's newborn screening statute. The bill requires consent to release newborn's residual blood specimen for epidemiological survey and research. Died.","newborn-screening|research","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","269"
"nhgri-48020cf9229201ae83aa","Maine","2015 State Bills Maine 2015 LD 1251","http://www.mainelegislature.org/legis/bills/display_ps.asp?ld=1251&PID=1456&snum=127","Privacy","Died","died","Prohibits the collection, entry into an education database or maintenance of DNA by as education records by the department of education or school administrative unit. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","270"
"nhgri-bdcf6b3f279540d0eea1","Maryland","2015 State Bills Maryland 2015 HB 552","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=billpage&stab=02&id=hb0552&tab=subject3&ys=2015RS","Other Lines of Insurance Nondiscrimination","Died","died","For a stop-loss insurance policy or contract issues to a small employer, a medical stop-loss insurer may not increase cost-sharing or decrease coverage for a specific individual within the plan or exclude any employee or dependent base on an actual or expected health-status related factor, including genetic information. Died.","","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","271"
"nhgri-f41e9b350ee56f34cd90","Maryland","2015 State Bills Maryland 2015 SB 548","http://mgaleg.maryland.gov/webmga/frmMain.aspx?id=sb0548&stab=01&pid=billpage&tab=subject3&ys=2015RS","Privacy","Died","died","This bill amends the Personal Information Protection Act, which governs the use of personal information contained in the records of certain businesses. The definition of personal information is amended to include an individual's unique biometric or genetic print. In the Senate. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","272"
"nhgri-a857d33aaa7b94c23acc","Maryland","2015 State Bills Maryland 2015 SB 703","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=billpage&stab=03&id=sb0703&tab=subject3&ys=2015RS","Other Lines of Insurance Nondiscrimination","Died","died","For a stop-loss insurance policy or contract issues to a small employer, a medical stop-loss insurer may not increase cost-sharing or decrease coverage for a specific individual within the plan or exclude any employee or dependent base on an actual or expected health-status related factor, including genetic information. Died.","","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","273"
"nhgri-5df60c9ce1ac29a052de","Massachusetts","2015 State Bills Massachusetts 2015 H.1900","https://malegislature.gov/Bills/189/House/H1900","Privacy","Died","died","Ensures patient privacy and control in health information exchanges by protecting health care information, including genetic information. 5/5/2016 Accompanied a study order, see H4242.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","274"
"nhgri-4dae810e729e58dc4cce","Massachusetts","2015 State Bills Massachusetts 2015 H.225","https://malegislature.gov/Bills/189/House/H225","Privacy","Died","died","The bill amends statute sections pertaining to the department of consumer affairs and business regulations relative to any person that owns or licenses personal information about a resident of the commonwealth. Changes add biometric information, including genetic information, to the types of personal information protected under the law. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","275"
"nhgri-4c8cbeb5994c9b13a1bf","Massachusetts","2015 State Bills Massachusetts 2015 H.938","https://malegislature.gov/Bills/189/House/H938","Health Insurance Coverage","Died","died","Requires insurance coverage for magnetic resonance imaging for certain persons for the detection of breast cancer, including women who have tested positive for Breast Cancer Gene 1 or Breast Cancer Gene 2 mutations or one or more first degree relatives test positive for Breast Cancer Gene 1 or Breast Cancer Gene 2 mutations. 3/28/2016 Accompanied a study order, see H4111.","health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","276"
"nhgri-796495da1f0b0d6bd1d8","Massachusetts","2015 State Bills Massachusetts 2015 S.124","https://malegislature.gov/Bills/189/Senate/S124","Privacy","Died","died","The bill amends statute sections pertaining to the department of consumer affairs and business regulations relative to any person that owns or licenses personal information about a resident of the commonwealth. Changes add biometric information, including genetic information, to the types of personal information protected under the law. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","277"
"nhgri-4a7f6a66dbbcd68fa22a","Michigan","2015 State Bills Michigan 2015 HB 4935","http://www.legislature.mi.gov/(S(evlfuwwob5ytlgdgtla2b0ve))/mileg.aspx?page=getobject&objectname=2015-HB-4935&query=on","Health Insurance Nondiscrimination","Enacted","enacted","Amends the state law pertaining to genetic_discrimination in health insurance. The bill removes the provision in the statutes that states, ""This section does not prohibit an insurer of expense-incurred hospital, medical, or surgical policy or certificate to answer questions concerning family history."" 7/13/2016 Approved by the Governor.","genetic-discrimination|health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","278"
"nhgri-35d7f00ec6e9707c596d","Missouri","2015 State Bills Missouri 2015 HB 1240","http://www.house.mo.gov/bill.aspx?bill=HB1240&year=2015&code=R","Privacy","Died","died","Protects the privacy of student data, which encompasses biometric records. Biometric records is defined to include DNA. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","279"
"nhgri-eadffadc9870659964e2","Missouri","2015 State Bills Missouri 2015 SB 530","http://www.senate.mo.gov/15info/BTS_Web/BillText.aspx?SessionType=R&BillID=4627065","Privacy","Died","died","Protects the privacy of student data, which encompasses biometric records. Biometric records is defined to include DNA. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","280"
"nhgri-dee1ad535eb487c2bcc3","Montana","2015 State Bills Montana 2015 HB 45","http://leg.mt.gov/bills/2015/BillHtml/HB0045.htm","Other Lines of Insurance Nondiscrimination","Died","died","Amends existing genetic information and insurance law by removing the exclusion of life, disability and long-term care insurance. Died.","","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","281"
"nhgri-d6ca997942fa13ac0abb","Montana","2015 State Bills Montana 2015 HB 501","http://leg.mt.gov/bills/2015/BillHtml/HB0501.htm","Privacy","Died","died","This bill requires parental consent or consent from a student 18 years or older prior to collecting or recording biometric data, which is defined to include a DNA sequence. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","282"
"nhgri-3817c45cee3dee096965","New Mexico","2015 State Bills New Mexico 2015 HB 369","https://www.nmlegis.gov/Legislation/Legislation?Chamber=H&LegType=B&LegNo=369&year=15","Privacy","Enacted","enacted","This bill amends the Genetic Information privacy Act by adding an exemption for clinical laboratories with regard to consent requirements. A laboratory conducting an analysis or test of a specific individual per a written order from a health care practitioner or the health care practitioner's agent, including by electronic transmission, may obtain, retain, transmit, or use an individual's DNA, genetic information, or test results without the individual's written and informed consent. Signed by the Governor 4/10/2015.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","283"
"nhgri-c5deac9f3c20df03adaf","New York","2015 State Bills New York 2015 A1219","http://assembly.state.ny.us/leg/?bn=A01219&term=2015","Employment Nondiscrimination|Health Insurance Nondiscrimination|Other Topics|Other Lines of Insurance Nondiscrimination|Privacy","Died","died","Establishes a genetics advisory council and requires the council to report to the Governor on several topics, including (1) creating an environment in which there is equitable access to the benefits of genetic tests to all citizens regardless of race, ethnicity or economic status; and (2) the use of any genetic test by insurers, employers or educational institutions, including the potential for compromising the individual liberties and civil rights of individuals or causing individuals to suffer unfair discrimination. Died.","employment|genetic-discrimination|genetic-privacy|health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","284"
"nhgri-63c3d47cdaf34623cdd4","New York","2015 State Bills New York 2015 A291","http://assembly.state.ny.us/leg/?default_fld=&bn=A00291&term=2015%3Fmary%3DY&Actions=Y","Health Insurance Coverage","Died","died","This bill requires health insurance policies to cover comprehensive genetic screening for breast, ovarian, prostate, colon and lung cancers. Died.","health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","285"
"nhgri-47b79647ea665b725b75","New York","2015 State Bills New York 2015 A299","http://assembly.state.ny.us/leg/?default_fld=&bn=A00299&term=2015%3Fmary%3DY&Actions=Y&Text=Y","Health Insurance Coverage","Died","died","The bill requires every policy of hospital, surgical or medical care or policies that provide reimbursement for laboratory tests or diagnostic X-rays must provide coverage for testing of familial dysautonomia, Canavan's disease and Tay-Sachs. Died.","health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","286"
"nhgri-a81e276e31ecadc6f831","New York","2015 State Bills New York 2015 A312","http://assembly.state.ny.us/leg/?bn=A00312&term=2015","Use of Residual Newborn Screening Specimens","Died","died","Requires parental consent for newborn DNA storage. The bill states that no test, DNA, blood spot, or other genetic information may be retained with an infant's identifying information other than for the purpose of newborn screening without parental consent. Died.","newborn-screening","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","287"
"nhgri-e690e426e8860a3c5124","New York","2015 State Bills New York 2015 A318","http://assembly.state.ny.us/leg/?default_fld=&bn=A00318&term=2015%3Fmary%3DY&Actions=Y","Health Insurance Coverage","Died","died","The bill requires accident and health insurance policies to cover the cost of genetic testing for people with a family history of cancer when the attending physician determines the person has a significant risk of cancer. Died.","health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","288"
"nhgri-240a249eddc96969f54c","New York","2015 State Bills New York 2015 A323","http://nyassembly.gov/leg/?default_fld=&leg_video=&bn=A00323&term=2015&Summary=Y&Actions=Y&Text=Y","Health Insurance Coverage","Died","died","Requires policies that provide coverage for hospital, surgical or medical to cover screening for ovarian cancer, including genetic testing. Additional coverage is required if genetic testing is positive. Died.","health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","289"
"nhgri-44ca5ec9337f313f8934","New York","2015 State Bills New York 2015 A3921","http://nyassembly.gov/leg/?bn=A03921&term=2015","Research","Died","died","This bill regulates the use of human subjects for medical research and experimentation, including subjects with mental disorders and children. Provisions include that no greater than minimal risk non-therapeutic human research may be conducted on a child without consent of a parent or guardian. Died.","research","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","290"
"nhgri-73195aa1c17ced59fa30","North Dakota","2015 State Bills North Dakota 2015 SB 2334","http://www.legis.nd.gov/assembly/64-2015/bill-index/bi2334.html","Privacy|Research","Enacted","enacted","This bill amends provisions in the state newborn screening law pertaining to the use of residual dried blood spots for research. The bill states that a person conducting research on blood spots, other specimens, or registry data that is maintained by the health department must follow IRB processes for human research, which must include obtaining parent or guardian authorization. 4/16/2015 Signed by the Governor.","genetic-privacy|research","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","291"
"nhgri-69d150f77255ab57e2e8","Ohio","2015 State Bills Ohio 2015 HB 64","https://www.legislature.ohio.gov/legislation/legislation-status?id=GA131-HB-64","Health Insurance Nondiscrimination","Enacted","enacted","Amends existing health_insurance_nondiscrimination law. The bill adds that accident and sickness insurers and public employee health benefit plans may not use information from genetic screening or testing to set premiums for, a policy or plan. Effective 6/30/2015.","genetic-discrimination|health-insurance","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","292"
"nhgri-eecb298bbee31afb3ee7","Oklahoma","2015 State Bills Oklahoma 2015 HB 1742","http://www.oklegislature.gov/BillInfo.aspx?Bill=hb1742&Session=1500","Other Topics","Died","died","The Office of Management and Enterprise Services must contract with a vendor to conduct a pilot project to determine incentives to both health care providers and patients for each care encounter in which the provider and patient incorporate genetic testing for ability to metabolize prescription drugs, drug testing of persons prescribed narcotics and other proven medical interventions made available and recorded through the program in the rendering and utilization of health care. Died.","","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","293"
"nhgri-112a876db5363365e3b5","South Dakota","2015 State Bills South Dakota 2015 SB 187","http://legis.sd.gov/Legislative_Session/Bills/Bill.aspx?Bill=187&SearchString=deoxyribonucleic&Session=2015","Privacy","Died","died","This bill establishes certain rights of parents regarding the upbringing, education, health care, and mental health care of their children and provides certain penalties for the violation of those rights. Rights set forth include the right to consent in writing before any record of a minor child's blood or deoxyribonucleic acid is created, stored, or shared. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","294"
"nhgri-affff35de3dd2dd91ebc","Texas","2015 State Bills Texas 2015 HB 1220","http://www.capitol.state.tx.us/BillLookup/history.aspx?LegSess=84R&Bill=HB1220","Privacy","Died","died","This bill establishes a personal property right to DNA samples. A person may not, without the informed, written consent of the individual or the individual's legal guardian or authorized representative: (1) collect a DNA sample from an individual; (2) perform a genetic test on an individual's DNA sample; or (3) retain an individual's DNA sample, with certain exceptions. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","295"
"nhgri-acd7ce2f977244b74cca","Texas","2015 State Bills Texas 2015 HB 1983","http://www.capitol.state.tx.us/BillLookup/Text.aspx?LegSess=84R&Bill=HB1983","Privacy","Died","died","Prohibits a governmental body from capturing or possessing a biometric identified, defined to include DNA, unless it has specific, explicit statutory or has the written consent of the individual or the individual's legal guardian. Died.","genetic-privacy","2015","reviewed-nhgri","https://www.genome.gov/about-genomics/policy-issues/Genome-Statute-Legislation-Database","296"
